Order Number,Line Number,Order Date,Delivery Date,Customer Name,Customer Gender,Customer Country,Customer Age,Store Name,Product Name,Color,Brand,Category,Subcategory,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
296006,3,2018-02-07,2018-02-12,Kristofer Ortiz,Male,United States,40,Online store,WWI 1GB Pulse Smart pen E50 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,134.955,133.6054,68.805,USD,1
364510,0,2019-12-24,2019-12-24,Jacqueline Clark,Female,United States,52,Contoso Store Iowa,WWI 1GB Pulse Smart pen E50 Silver,Silver,Wide World Importers,Audio,Recording Pen,1,149.95,130.4565,76.45,USD,1
320109,1,2018-10-06,2018-10-06,Mabel Vasquez,Female,United States,39,Contoso Store Nebraska,WWI 1GB Pulse Smart pen E50 Silver,Silver,Wide World Importers,Audio,Recording Pen,4,149.95,133.4555,76.45,USD,1
335303,0,2019-03-07,2019-03-08,Alice Fluker,Female,United States,21,Online store,WWI 1GB Pulse Smart pen E50 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,149.95,131.956,76.45,USD,1
362402,4,2019-12-03,2019-12-03,Ellie Truchanas,Female,United States,53,Contoso Store Nevada,WWI 1GB Pulse Smart pen E50 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,149.95,131.956,76.45,USD,1
281300,1,2017-09-13,2017-09-13,Stephanie Pfeffer,Female,United States,43,Contoso Store North Dakota,WWI 1GB Pulse Smart pen E50 Silver,Silver,Wide World Importers,Audio,Recording Pen,8,134.955,116.0613,68.805,USD,1
309306,0,2018-06-20,2018-06-20,Lisa Johnson,Female,United States,83,Contoso Store Maine,WWI 2GB Pulse Smart pen M100 White,White,Wide World Importers,Audio,Recording Pen,5,199.95,179.955,91.95,USD,1
309204,3,2018-06-19,2018-06-21,Markus Beckenbauer,Male,Germany,29,Online store,WWI 2GB Pulse Smart pen M100 White,White,Wide World Importers,Audio,Recording Pen,2,199.95,199.95,91.95,EUR,0.867
357803,0,2019-10-18,2019-10-20,Paul Gray,Male,United States,84,Online store,WWI 2GB Pulse Smart pen M100 White,White,Wide World Importers,Audio,Recording Pen,6,199.95,175.956,91.95,USD,1
292411,2,2018-01-02,2018-01-02,Charles Cohen,Male,United States,84,Contoso Store Connecticut,WWI 2GB Pulse Smart pen M100 White,White,Wide World Importers,Audio,Recording Pen,8,179.955,179.955,82.755,USD,1
329107,0,2019-01-04,2019-01-06,Blanche Archambault,Female,France,32,Online store,WWI 2GB Pulse Smart pen M100 White,White,Wide World Importers,Audio,Recording Pen,1,199.95,199.95,91.95,EUR,0.877
345302,0,2019-06-15,2019-06-18,Merle Bélair,Male,France,53,Online store,WWI 2GB Pulse Smart pen M100 White,White,Wide World Importers,Audio,Recording Pen,4,199.95,181.9545,91.95,EUR,0.8877
288101,1,2017-11-20,2017-11-25,Nicci Hilhorst,Female,Netherlands,54,Online store,WWI 2GB Pulse Smart pen M100 Black,Black,Wide World Importers,Audio,Recording Pen,2,179.955,156.5608,82.755,EUR,0.8488
363302,1,2019-12-12,2019-12-12,Napoleon Cantu,Male,United States,31,Contoso Store Hawaii,WWI 2GB Pulse Smart pen M100 Black,Black,Wide World Importers,Audio,Recording Pen,2,199.95,199.95,91.95,USD,1
352600,0,2019-08-27,2019-09-03,Anne Drechsler,Female,Germany,65,Online store,WWI 2GB Pulse Smart pen M100 Black,Black,Wide World Importers,Audio,Recording Pen,1,199.95,173.9565,91.95,EUR,0.9006
282100,0,2017-09-21,2017-09-28,Verna Anderson,Female,United States,22,Online store,WWI 2GB Pulse Smart pen M100 Black,Black,Wide World Importers,Audio,Recording Pen,4,179.955,179.955,82.755,USD,1
365900,0,2020-01-07,2020-01-07,Loida Leahy,Female,United States,19,Contoso Store Kansas,WWI 2GB Pulse Smart pen M100 Blue,Blue,Wide World Importers,Audio,Recording Pen,1,199.95,173.9565,91.95,USD,1
282105,1,2017-09-21,2017-09-21,Janet Luke,Female,United States,85,Contoso Store West Virginia,WWI 2GB Pulse Smart pen M100 Blue,Blue,Wide World Importers,Audio,Recording Pen,1,179.955,158.3604,82.755,USD,1
347901,0,2019-07-11,2019-07-11,Kerstin Gersten,Female,Germany,38,Contoso Store Mecklenburg-Vorpommern,WWI 2GB Pulse Smart pen M100 Blue,Blue,Wide World Importers,Audio,Recording Pen,4,199.95,171.957,91.95,EUR,0.8861
312403,2,2018-07-21,2018-07-24,Jamie Robertson,Male,United Kingdom,77,Online store,WWI 2GB Pulse Smart pen M100 Blue,Blue,Wide World Importers,Audio,Recording Pen,6,199.95,181.9545,91.95,GBP,0.7665
363909,2,2019-12-18,2019-12-18,Herman Broersma,Male,Netherlands,40,Contoso Store Friesland,WWI 2GB Pulse Smart pen M100 Blue,Blue,Wide World Importers,Audio,Recording Pen,3,199.95,189.9525,91.95,EUR,0.8997
371104,0,2020-02-28,2020-02-28,Sterre Pardijs,Female,Netherlands,76,Contoso Store Flevoland,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,1,199.95,195.951,91.95,EUR,0.911
310004,2,2018-06-27,2018-06-29,William Atkinson,Male,United Kingdom,85,Online store,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,199.95,177.9555,91.95,GBP,0.7591
361002,0,2019-11-19,2019-11-19,Amelia Steinberg,Female,Australia,59,Contoso Store Tasmania,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,199.95,175.956,91.95,AUD,1.4656
326201,2,2018-12-06,2018-12-06,Jeff Smart,Male,Canada,30,Contoso Store Nunavut,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,3,199.95,199.95,91.95,CAD,1.3416
369103,1,2020-02-08,2020-02-11,Angelika Barth,Female,Germany,58,Online store,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,199.95,199.95,91.95,EUR,0.9117
291010,1,2017-12-19,2017-12-21,Dirk Schwarz,Male,Germany,51,Online store,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,179.955,179.955,82.755,EUR,0.8458
286307,1,2017-11-02,2017-11-06,Christine Richter,Female,Germany,85,Online store,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,4,179.955,161.9595,82.755,EUR,0.8587
369301,0,2020-02-10,2020-02-13,Gracie Galvan,Female,United States,84,Online store,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,1,199.95,199.95,91.95,USD,1
309607,3,2018-06-23,2018-06-23,Ila Bennett,Female,United States,48,Contoso Store West Virginia,WWI 2GB Pulse Smart pen M100 Silver,Silver,Wide World Importers,Audio,Recording Pen,2,199.95,197.9505,91.95,USD,1
271500,0,2017-06-07,2017-06-07,Debra Arnold,Female,United States,44,Contoso Store South Carolina,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,6,266.40,266.40,88.263,USD,1
317307,1,2018-09-08,2018-09-09,Zdenka Strnadová,Female,United States,51,Online store,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,1,296.00,293.04,98.07,USD,1
364906,0,2019-12-28,2019-12-30,Alexander Osterhagen,Male,Germany,49,Online store,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,3,296.00,296.00,98.07,EUR,0.8966
320004,1,2018-10-05,2018-10-05,Mario Lehmann,Male,Germany,44,Contoso Store Sachsen-Anhalt,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,8,296.00,296.00,98.07,EUR,0.8691
317808,2,2018-09-13,2018-09-14,James Babb,Male,United States,40,Online store,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,1,296.00,296.00,98.07,USD,1
311301,0,2018-07-10,2018-07-10,Angel Tosh,Male,United States,43,Contoso Store Washington DC,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,4,296.00,263.44,98.07,USD,1
307101,3,2018-05-29,2018-05-31,Mike Raymond,Male,United States,55,Online store,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,7,296.00,266.40,98.07,USD,1
297209,0,2018-02-19,2018-02-24,David Spear,Male,United States,68,Online store,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,1,266.40,237.096,88.263,USD,1
331006,2,2019-01-23,2019-01-24,Hilbertus van Gorkom,Male,Netherlands,43,Online store,WWI 4GB Video Recording Pen X200 Black,Black,Wide World Importers,Audio,Recording Pen,2,296.00,275.28,98.07,EUR,0.8797
346405,0,2019-06-26,2019-06-27,Lucilla Lori,Female,Italy,31,Online store,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,8,296.00,281.20,98.07,EUR,0.8801
269503,1,2017-05-18,2017-05-18,Skye Pawsey,Female,Australia,70,Contoso Store South Australia,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,2,266.40,261.072,88.263,AUD,1.344
364013,0,2019-12-19,2019-12-19,Charles Barunga,Male,Australia,32,Contoso Store South Australia,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,4,296.00,266.40,98.07,AUD,1.4561
309902,3,2018-06-26,2018-06-28,Craig Boden,Male,Canada,74,Online store,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,2,296.00,296.00,98.07,CAD,1.3322
344401,0,2019-06-06,2019-06-06,Rachel Beckstead,Female,United States,46,Contoso Store Washington DC,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,2,296.00,278.24,98.07,USD,1
320109,0,2018-10-06,2018-10-06,Mabel Vasquez,Female,United States,39,Contoso Store Nebraska,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,4,296.00,257.52,98.07,USD,1
285402,4,2017-10-24,2017-10-24,Rose Adrian,Female,United States,47,Contoso Store Arkansas,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,1,266.40,237.096,88.263,USD,1
277802,0,2017-08-09,2017-08-14,Ora Harrison,Female,United States,77,Online store,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,4,266.40,266.40,88.263,USD,1
280203,0,2017-09-02,2017-09-02,Anke Koehler,Female,United States,75,Contoso Store New Mexico,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,3,266.40,266.40,88.263,USD,1
324902,1,2018-11-23,2018-11-23,Melissa Rogers,Female,United States,58,Contoso Store Maine,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,2,296.00,281.20,98.07,USD,1
368406,3,2020-02-01,2020-02-03,Keisha Mills,Female,United States,70,Online store,WWI 4GB Video Recording Pen X200 Red,Red,Wide World Importers,Audio,Recording Pen,4,296.00,257.52,98.07,USD,1
319407,0,2018-09-29,2018-10-03,Carla Thomas,Female,United States,22,Online store,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,2,296.00,290.08,98.07,USD,1
336002,1,2019-03-14,2019-03-14,Sabine Gärtner,Female,Germany,55,Contoso Store Freistaat Thüringen,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,2,296.00,275.28,98.07,EUR,0.8853
291114,0,2017-12-20,2017-12-22,Larry Winder,Male,United States,36,Online store,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,4,266.40,237.096,88.263,USD,1
352103,0,2019-08-22,2019-08-24,Alma Atencio,Female,United States,31,Online store,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,1,296.00,257.52,98.07,USD,1
328104,2,2018-12-25,2018-12-25,Rodney Clark,Male,United States,29,Contoso Store Kansas,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,1,296.00,296.00,98.07,USD,1
371402,0,2020-03-02,2020-03-05,Ambra Sagese,Female,Italy,60,Online store,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,1,296.00,263.44,98.07,EUR,0.8991
331006,3,2019-01-23,2019-01-24,Hilbertus van Gorkom,Male,Netherlands,43,Online store,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,1,296.00,269.36,98.07,EUR,0.8797
353707,1,2019-09-07,2019-09-07,Toby Stewart,Male,United Kingdom,35,Contoso Store Dungannon and South Tyrone,WWI 4GB Video Recording Pen X200 Pink,Pink,Wide World Importers,Audio,Recording Pen,5,296.00,269.36,98.07,GBP,0.8129
321805,3,2018-10-23,2018-10-26,Oliver Walsh,Male,United Kingdom,50,Online store,WWI 4GB Video Recording Pen X200 Yellow,Yellow,Wide World Importers,Audio,Recording Pen,3,296.00,296.00,98.07,GBP,0.7676
362503,5,2019-12-04,2019-12-04,Charles Smith,Male,Canada,21,Contoso Store New Brunswick,WWI 4GB Video Recording Pen X200 Yellow,Yellow,Wide World Importers,Audio,Recording Pen,2,296.00,296.00,98.07,CAD,1.3272
273900,1,2017-07-01,2017-07-01,David Boyce,Male,United States,52,Contoso Store Wyoming,WWI 4GB Video Recording Pen X200 Yellow,Yellow,Wide World Importers,Audio,Recording Pen,2,266.40,266.40,88.263,USD,1
294005,1,2018-01-18,2018-01-21,David Mikaelsen,Male,United States,29,Online store,WWI 4GB Video Recording Pen X200 Yellow,Yellow,Wide World Importers,Audio,Recording Pen,1,266.40,266.40,88.263,USD,1
317707,2,2018-09-12,2018-09-14,Lauren Bell,Female,United Kingdom,74,Online store,WWI 4GB Video Recording Pen X200 Yellow,Yellow,Wide World Importers,Audio,Recording Pen,10,296.00,287.12,98.07,GBP,0.7685
359100,1,2019-10-31,2019-10-31,Melodie Viens,Female,United States,25,Contoso Store Rhode Island,WWI 4GB Video Recording Pen X200 Yellow,Yellow,Wide World Importers,Audio,Recording Pen,2,296.00,296.00,98.07,USD,1
365611,0,2020-01-04,2020-01-04,Mathias Ackermann,Male,Germany,61,Contoso Store Berlin,WWI 4GB Video Recording Pen X200 Yellow,Yellow,Wide World Importers,Audio,Recording Pen,2,296.00,296.00,98.07,EUR,0.8971
297301,1,2018-02-20,2018-02-25,Ursula Thalberg,Female,Germany,62,Online store,WWI 1GB Digital Voice Recorder Pen E100 Black,Black,Wide World Importers,Audio,Recording Pen,1,140.40,140.40,71.577,EUR,0.8104
324605,0,2018-11-20,2018-11-20,Uta Unger,Female,Germany,53,Contoso Store Freie Hansestadt Bremen,WWI 1GB Digital Voice Recorder Pen E100 Black,Black,Wide World Importers,Audio,Recording Pen,1,156.00,149.76,79.53,EUR,0.8756
318505,1,2018-09-20,2018-09-20,Crystal Rhodes,Female,United States,66,Contoso Store Alaska,WWI 1GB Digital Voice Recorder Pen E100 Black,Black,Wide World Importers,Audio,Recording Pen,1,156.00,156.00,79.53,USD,1
342904,3,2019-05-22,2019-05-22,Carolyn Anderson,Female,Canada,68,Contoso Store New Brunswick,WWI 1GB Digital Voice Recorder Pen E100 Black,Black,Wide World Importers,Audio,Recording Pen,4,156.00,156.00,79.53,CAD,1.3385
332201,0,2019-02-04,2019-02-06,Scott Hill,Male,Canada,68,Online store,WWI 1GB Digital Voice Recorder Pen E100 Black,Black,Wide World Importers,Audio,Recording Pen,3,156.00,156.00,79.53,CAD,1.3116
325605,2,2018-11-30,2018-12-06,Jason Beverly,Male,Canada,51,Online store,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,3,156.00,137.28,79.53,CAD,1.3308
334200,0,2019-02-24,2019-02-24,Leo Marsh,Male,United Kingdom,33,Contoso Store Armagh,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,10,156.00,156.00,79.53,GBP,0.7705
296305,1,2018-02-10,2018-02-10,Michèle Labelle,Female,France,21,Contoso Store Corse,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,2,140.40,140.40,71.577,EUR,0.8148
370905,0,2020-02-26,2020-03-03,Brier Ricard,Female,France,33,Online store,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,3,156.00,156.00,79.53,EUR,0.9195
272204,0,2017-06-14,2017-06-14,Malagigi Lespérance,Male,France,84,Contoso Store Corse,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,4,140.40,140.40,71.577,EUR,0.8926
359001,1,2019-10-30,2019-11-01,Linda Howard,Female,United States,47,Online store,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,7,156.00,156.00,79.53,USD,1
292505,3,2018-01-03,2018-01-05,Anne Bunger,Female,United States,57,Online store,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,3,140.40,130.572,71.577,USD,1
325300,0,2018-11-27,2018-11-27,Marco Moeller,Male,Germany,62,Contoso Store Brandenburg,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,3,156.00,156.00,79.53,EUR,0.8828
328005,2,2018-12-24,2018-12-27,Victor Olesen,Male,United States,83,Online store,WWI 1GB Digital Voice Recorder Pen E100 Red,Red,Wide World Importers,Audio,Recording Pen,3,156.00,134.16,79.53,USD,1
271803,0,2017-06-10,2017-06-12,Derek Hamilton,Male,United States,63,Online store,WWI 1GB Digital Voice Recorder Pen E100 Pink,Pink,Wide World Importers,Audio,Recording Pen,5,140.40,123.552,71.577,USD,1
309404,2,2018-06-21,2018-06-21,Mateo Olsson,Male,United States,60,Contoso Store New Hampshire,WWI 1GB Digital Voice Recorder Pen E100 Pink,Pink,Wide World Importers,Audio,Recording Pen,3,156.00,156.00,79.53,USD,1
291309,0,2017-12-22,2017-12-22,Christian König,Male,Germany,32,Contoso Store Freistaat Thüringen,WWI 1GB Digital Voice Recorder Pen E100 Pink,Pink,Wide World Importers,Audio,Recording Pen,1,140.40,140.40,71.577,EUR,0.8437
321506,1,2018-10-20,2018-10-21,Pearl Carter,Female,United States,31,Online store,WWI 1GB Digital Voice Recorder Pen E100 Pink,Pink,Wide World Importers,Audio,Recording Pen,2,156.00,156.00,79.53,USD,1
343706,2,2019-05-30,2019-06-01,Linette Paquette,Female,France,32,Online store,WWI 1GB Digital Voice Recorder Pen E100 Pink,Pink,Wide World Importers,Audio,Recording Pen,3,156.00,145.08,79.53,EUR,0.8981
307906,5,2018-06-06,2018-06-06,Salim Krabbendam,Male,Netherlands,19,Contoso Store Flevoland,WWI 1GB Digital Voice Recorder Pen E100 Pink,Pink,Wide World Importers,Audio,Recording Pen,2,156.00,156.00,79.53,EUR,0.85
347104,4,2019-07-03,2019-07-04,Angela Black,Female,Canada,49,Online store,WWI 1GB Digital Voice Recorder Pen E100 Pink,Pink,Wide World Importers,Audio,Recording Pen,3,156.00,135.72,79.53,CAD,1.31
347602,0,2019-07-08,2019-07-11,Elaine Hilton,Female,Canada,54,Online store,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,7,156.00,141.96,79.53,CAD,1.3056
333304,0,2019-02-15,2019-02-19,Joseline Laagland,Female,Netherlands,74,Online store,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,2,156.00,143.52,79.53,EUR,0.8881
333212,0,2019-02-14,2019-02-17,Leo Storey,Male,United Kingdom,31,Online store,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,1,156.00,137.28,79.53,GBP,0.7805
312804,6,2018-07-25,2018-07-25,Branko Eijsink,Male,Netherlands,39,Contoso Store Friesland,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,6,156.00,140.40,79.53,EUR,0.8554
368602,3,2020-02-03,2020-02-03,Jasmine Robertson,Female,United Kingdom,39,Contoso Store North Down,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,3,156.00,156.00,79.53,GBP,0.7661
370515,0,2020-02-22,2020-02-25,Mike Sample,Male,United States,49,Online store,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,4,156.00,156.00,79.53,USD,1
299001,0,2018-03-09,2018-03-09,Keith Baker,Male,United States,36,Contoso Store West Virginia,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,3,140.40,124.956,71.577,USD,1
341300,2,2019-05-06,2019-05-06,John Mann,Male,United States,29,Contoso Store South Dakota,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,4,156.00,138.84,79.53,USD,1
275701,1,2017-07-19,2017-07-19,Sauli Kuismanen,Male,United States,65,Contoso Store Washington DC,WWI 1GB Digital Voice Recorder Pen E100 White,White,Wide World Importers,Audio,Recording Pen,2,140.40,122.148,71.577,USD,1
291903,2,2017-12-28,2018-01-01,Lela Chasteen,Female,United States,44,Online store,WWI 2GB Spy Video Recorder Pen M300 Black,Black,Wide World Importers,Audio,Recording Pen,1,162.90,162.90,74.916,USD,1
346704,3,2019-06-29,2019-07-03,Jessica Kent,Female,United States,38,Online store,WWI 2GB Spy Video Recorder Pen M300 Black,Black,Wide World Importers,Audio,Recording Pen,9,181.00,157.47,83.24,USD,1
311007,0,2018-07-07,2018-07-07,David Flanagan,Male,United States,48,Contoso Store South Carolina,WWI 2GB Spy Video Recorder Pen M300 Black,Black,Wide World Importers,Audio,Recording Pen,2,181.00,181.00,83.24,USD,1
290006,0,2017-12-09,2017-12-09,Laura Sheeley,Female,United States,29,Contoso Store Alaska,WWI 2GB Spy Video Recorder Pen M300 Black,Black,Wide World Importers,Audio,Recording Pen,2,162.90,162.90,74.916,USD,1
331902,0,2019-02-01,2019-02-01,Grace Campbell,Female,Canada,56,Contoso Store Newfoundland and Labrador,WWI 2GB Spy Video Recorder Pen M300 Black,Black,Wide World Importers,Audio,Recording Pen,2,181.00,181.00,83.24,CAD,1.3142
344600,0,2019-06-08,2019-06-11,Albert Schild,Male,Canada,75,Online store,WWI 2GB Spy Video Recorder Pen M300 Black,Black,Wide World Importers,Audio,Recording Pen,1,181.00,157.47,83.24,CAD,1.336
342901,0,2019-05-22,2019-05-22,Stacy Holmes,Female,Canada,48,Contoso Store New Brunswick,WWI 2GB Spy Video Recorder Pen M300 Black,Black,Wide World Importers,Audio,Recording Pen,7,181.00,175.57,83.24,CAD,1.3385
344600,6,2019-06-08,2019-06-11,Albert Schild,Male,Canada,75,Online store,WWI 2GB Spy Video Recorder Pen M300 White,White,Wide World Importers,Audio,Recording Pen,3,181.00,164.71,83.24,CAD,1.336
320705,1,2018-10-12,2018-10-15,Luther Albert,Male,Canada,36,Online store,WWI 2GB Spy Video Recorder Pen M300 White,White,Wide World Importers,Audio,Recording Pen,1,181.00,162.90,83.24,CAD,1.3007
273100,1,2017-06-23,2017-06-27,Frank Mata,Male,Canada,47,Online store,WWI 2GB Spy Video Recorder Pen M300 White,White,Wide World Importers,Audio,Recording Pen,4,162.90,148.239,74.916,CAD,1.3231
294502,0,2018-01-23,2018-01-23,Liberata Loggia,Female,Italy,34,Contoso Store Enna,WWI 2GB Spy Video Recorder Pen M300 White,White,Wide World Importers,Audio,Recording Pen,8,162.90,148.239,74.916,EUR,0.8164
